season,week,game_type,gameday,home_team,away_team,home_score,away_score,home_rest,away_rest,div_game
2015,10,REG,2015-11-15,NYG,NE,26,27,7,7,0
2015,10,REG,2015-11-15,SEA,ARI,32,39,14,14,1
2015,10,REG,2015-11-16,CIN,HOU,6,10,11,15,0
2015,11,REG,2015-11-19,JAX,TEN,19,13,4,4,1
2015,11,REG,2015-11-22,ATL,IND,21,24,14,14,0
2015,11,REG,2015-11-22,BAL,LA,16,13,7,7,0
2015,11,REG,2015-11-22,CAR,WAS,44,16,7,7,0
2015,11,REG,2015-11-22,CHI,DEN,15,17,7,7,0
2015,11,REG,2015-11-22,DET,LV,18,13,7,7,0
2015,11,REG,2015-11-22,HOU,NYJ,24,17,6,10,0
2015,11,REG,2015-11-22,MIA,DAL,14,24,7,7,0
2015,11,REG,2015-11-22,PHI,TB,17,45,7,7,0
2015,11,REG,2015-11-22,LAC,KC,3,33,13,7,1
2015,11,REG,2015-11-22,MIN,GB,13,30,7,7,1
2015,11,REG,2015-11-22,SEA,SF,29,13,7,14,1
2015,11,REG,2015-11-22,ARI,CIN,34,31,7,6,0
2015,11,REG,2015-11-23,NE,BUF,20,13,8,11,1
2015,12,REG,2015-11-26,DET,PHI,45,14,4,4,0
2015,12,REG,2015-11-26,DAL,CAR,14,33,4,4,0
2015,12,REG,2015-11-26,GB,CHI,13,17,4,4,1
2015,12,REG,2015-11-29,ATL,MIN,10,20,7,7,0
2015,12,REG,2015-11-29,CIN,LA,31,7,7,7,0
2015,12,REG,2015-11-29,HOU,NO,24,6,7,14,0
2015,12,REG,2015-11-29,IND,TB,25,12,7,7,0
2015,12,REG,2015-11-29,JAX,LAC,25,31,10,7,0
2015,12,REG,2015-11-29,KC,BUF,30,22,7,6,0
2015,12,REG,2015-11-29,NYJ,MIA,38,20,7,7,1
2015,12,REG,2015-11-29,TEN,LV,21,24,10,7,0
2015,12,REG,2015-11-29,WAS,NYG,20,14,7,14,1
2015,12,REG,2015-11-29,SF,ARI,13,19,7,7,1
2015,12,REG,2015-11-29,SEA,PIT,39,30,7,14,0
2015,12,REG,2015-11-29,DEN,NE,30,24,7,6,0
2015,12,REG,2015-11-30,CLE,BAL,27,33,15,8,1
2015,13,REG,2015-12-03,DET,GB,23,27,7,7,1
2015,13,REG,2015-12-06,BUF,HOU,30,21,7,7,0
2015,13,REG,2015-12-06,CHI,SF,20,26,10,7,0
2015,13,REG,2015-12-06,CLE,CIN,3,37,6,7,1
2015,13,REG,2015-12-06,MIA,BAL,15,13,7,6,0
2015,13,REG,2015-12-06,MIN,SEA,7,38,7,7,0
2015,13,REG,2015-12-06,NYG,NYJ,20,23,7,7,0
2015,13,REG,2015-12-06,LA,ARI,3,27,7,7,1
2015,13,REG,2015-12-06,TB,ATL,23,19,7,7,1
2015,13,REG,2015-12-06,TEN,JAX,42,39,7,7,1
2015,13,REG,2015-12-06,LV,KC,20,34,7,7,1
2015,13,REG,2015-12-06,LAC,DEN,3,17,7,7,1
2015,13,REG,2015-12-06,NE,PHI,28,35,7,10,0
2015,13,REG,2015-12-06,NO,CAR,38,41,7,10,1
2015,13,REG,2015-12-06,PIT,IND,45,10,7,7,0
2015,13,REG,2015-12-07,WAS,DAL,16,19,8,11,1
2015,14,REG,2015-12-10,ARI,MIN,23,20,4,4,0
2015,14,REG,2015-12-13,BAL,SEA,6,35,7,7,0
2015,14,REG,2015-12-13,CAR,ATL,38,0,7,7,1
2015,14,REG,2015-12-13,CHI,WAS,21,24,7,6,0
2015,14,REG,2015-12-13,CIN,PIT,20,33,7,7,1
2015,14,REG,2015-12-13,CLE,SF,24,10,7,7,0
2015,14,REG,2015-12-13,JAX,IND,51,16,7,7,1
2015,14,REG,2015-12-13,KC,LAC,10,3,7,7,1
2015,14,REG,2015-12-13,NYJ,TEN,30,8,7,7,0
2015,14,REG,2015-12-13,PHI,BUF,23,20,7,7,0
2015,14,REG,2015-12-13,LA,DET,21,14,7,10,0
2015,14,REG,2015-12-13,TB,NO,17,24,7,7,1
2015,14,REG,2015-12-13,DEN,LV,12,15,7,7,1
2015,14,REG,2015-12-13,GB,DAL,28,7,10,6,0
2015,14,REG,2015-12-13,HOU,NE,6,27,7,7,0
2015,14,REG,2015-12-14,MIA,NYG,24,31,8,8,0
2015,15,REG,2015-12-17,LA,TB,31,23,4,4,0
2015,15,REG,2015-12-19,DAL,NYJ,16,19,6,6,0
2015,15,REG,2015-12-20,BAL,KC,14,34,7,7,0
2015,15,REG,2015-12-20,IND,HOU,10,16,7,7,1
2015,15,REG,2015-12-20,JAX,ATL,17,23,7,7,0
2015,15,REG,2015-12-20,MIN,CHI,38,17,10,7,1
2015,15,REG,2015-12-20,NE,TEN,33,16,7,7,0
2015,15,REG,2015-12-20,NYG,CAR,35,38,6,7,0
2015,15,REG,2015-12-20,WAS,BUF,35,25,7,7,0
2015,15,REG,2015-12-20,LV,GB,20,30,7,7,0
2015,15,REG,2015-12-20,SEA,CLE,30,13,7,7,0
2015,15,REG,2015-12-20,PIT,DEN,34,27,7,7,0
2015,15,REG,2015-12-20,LAC,MIA,30,14,7,6,0
2015,15,REG,2015-12-20,SF,CIN,14,24,7,7,0
2015,15,REG,2015-12-20,PHI,ARI,17,40,7,10,0
2015,15,REG,2015-12-21,NO,DET,27,35,8,8,0
2015,16,REG,2015-12-24,LV,LAC,23,20,4,4,1
2015,16,REG,2015-12-26,PHI,WAS,24,38,6,6,1
2015,16,REG,2015-12-27,ATL,CAR,20,13,7,7,1
2015,16,REG,2015-12-27,BAL,PIT,20,17,7,7,1
2015,16,REG,2015-12-27,BUF,DAL,16,6,7,8,0
2015,16,REG,2015-12-27,DET,SF,32,17,6,7,0
2015,16,REG,2015-12-27,KC,CLE,17,13,7,7,0
2015,16,REG,2015-12-27,MIA,IND,12,18,7,7,0
2015,16,REG,2015-12-27,NYJ,NE,26,20,8,7,1
2015,16,REG,2015-12-27,TB,CHI,21,26,10,7,0
2015,16,REG,2015-12-27,TEN,HOU,6,34,7,7,1
2015,16,REG,2015-12-27,NO,JAX,38,27,6,7,0
2015,16,REG,2015-12-27,ARI,GB,38,8,7,7,0
2015,16,REG,2015-12-27,SEA,LA,17,23,7,10,1
2015,16,REG,2015-12-27,MIN,NYG,49,17,7,7,0
2015,16,REG,2015-12-28,DEN,CIN,20,17,8,8,0
2015,17,REG,2016-01-03,ATL,NO,17,20,7,7,1
2015,17,REG,2016-01-03,BUF,NYJ,22,17,7,7,1
2015,17,REG,2016-01-03,CHI,DET,20,24,7,7,1
2015,17,REG,2016-01-03,CIN,BAL,24,16,6,7,1
2015,17,REG,2016-01-03,CLE,PIT,12,28,7,7,1
2015,17,REG,2016-01-03,DAL,WAS,23,34,7,8,1
2015,17,REG,2016-01-03,HOU,JAX,30,6,7,7,1
2015,17,REG,2016-01-03,IND,TEN,30,24,7,7,1
2015,17,REG,2016-01-03,MIA,NE,20,10,7,7,1
2015,17,REG,2016-01-03,NYG,PHI,30,35,7,8,1
2015,17,REG,2016-01-03,ARI,SEA,6,36,7,7,1
2015,17,REG,2016-01-03,CAR,TB,38,10,7,7,1
2015,17,REG,2016-01-03,DEN,LAC,27,20,6,10,1
2015,17,REG,2016-01-03,KC,LV,23,17,7,10,1
2015,17,REG,2016-01-03,SF,LA,19,16,7,7,1
2015,17,REG,2016-01-03,GB,MIN,13,20,7,7,1
2015,18,WC,2016-01-09,HOU,KC,0,30,6,6,0
2015,18,WC,2016-01-09,CIN,PIT,16,18,6,6,1
2015,18,WC,2016-01-10,MIN,SEA,9,10,7,7,0
2015,18,WC,2016-01-10,WAS,GB,18,35,7,7,0
2015,19,DIV,2016-01-16,NE,KC,27,20,13,7,0
2015,19,DIV,2016-01-16,ARI,GB,26,20,13,6,0
2015,19,DIV,2016-01-17,CAR,SEA,31,24,14,7,0
2015,19,DIV,2016-01-17,DEN,PIT,23,16,14,8,0
2015,20,CON,2016-01-24,DEN,NE,20,18,7,8,0
2015,20,CON,2016-01-24,CAR,ARI,49,15,7,8,0
2015,21,SB,2016-02-07,DEN,CAR,24,10,14,14,0
2016,1,REG,2016-09-08,DEN,CAR,21,20,7,7,0
2016,1,REG,2016-09-11,ATL,TB,24,31,7,7,1
2016,1,REG,2016-09-11,BAL,BUF,13,7,7,7,0
2016,1,REG,2016-09-11,HOU,CHI,23,14,7,7,0
2016,1,REG,2016-09-11,JAX,GB,23,27,7,7,0
2016,1,REG,2016-09-11,KC,LAC,33,27,7,7,1
2016,1,REG,2016-09-11,NO,LV,34,35,7,7,0
2016,1,REG,2016-09-11,NYJ,CIN,22,23,7,7,0
2016,1,REG,2016-09-11,PHI,CLE,29,10,7,7,0
2016,1,REG,2016-09-11,TEN,MIN,16,25,7,7,0
2016,1,REG,2016-09-11,SEA,MIA,12,10,7,7,0
2016,1,REG,2016-09-11,DAL,NYG,19,20,7,7,1
2016,1,REG,2016-09-11,IND,DET,35,39,7,7,0
2016,1,REG,2016-09-11,ARI,NE,21,23,7,7,0
2016,1,REG,2016-09-12,WAS,PIT,16,38,7,7,0
2016,1,REG,2016-09-12,SF,LA,28,0,7,7,1
2016,2,REG,2016-09-15,BUF,NYJ,31,37,4,4,1
2016,2,REG,2016-09-18,ARI,TB,40,7,7,7,0
2016,2,REG,2016-09-18,CAR,SF,46,27,10,6,0
2016,2,REG,2016-09-18,CLE,BAL,20,25,7,7,1
2016,2,REG,2016-09-18,DET,TEN,15,16,7,7,0
2016,2,REG,2016-09-18,HOU,KC,19,12,7,7,0
2016,2,REG,2016-09-18,NE,MIA,31,24,7,7,1
2016,2,REG,2016-09-18,NYG,NO,16,13,7,7,0
2016,2,REG,2016-09-18,PIT,CIN,24,16,6,7,1
2016,2,REG,2016-09-18,WAS,DAL,23,27,6,7,1
2016,2,REG,2016-09-18,LA,SEA,9,3,6,7,1
2016,2,REG,2016-09-18,DEN,IND,34,20,10,7,0
2016,2,REG,2016-09-18,LV,ATL,28,35,7,7,0
2016,2,REG,2016-09-18,LAC,JAX,38,14,7,7,0
2016,2,REG,2016-09-18,MIN,GB,17,14,7,7,1
2016,2,REG,2016-09-19,CHI,PHI,14,29,8,8,0
2016,3,REG,2016-09-22,NE,HOU,27,0,4,4,0
2016,3,REG,2016-09-25,BUF,ARI,33,18,10,7,0
2016,3,REG,2016-09-25,CAR,MIN,10,22,7,7,0
2016,3,REG,2016-09-25,CIN,DEN,17,29,7,7,0
2016,3,REG,2016-09-25,GB,DET,34,27,7,7,1
2016,3,REG,2016-09-25,JAX,BAL,17,19,7,7,0
2016,3,REG,2016-09-25,MIA,CLE,30,24,7,7,0
2016,3,REG,2016-09-25,NYG,WAS,27,29,7,7,1
2016,3,REG,2016-09-25,TEN,LV,10,17,7,7,0
2016,3,REG,2016-09-25,SEA,SF,37,18,7,7,1
2016,3,REG,2016-09-25,TB,LA,32,37,7,7,0
2016,3,REG,2016-09-25,IND,LAC,26,22,7,7,0
2016,3,REG,2016-09-25,KC,NYJ,24,3,7,10,0
2016,3,REG,2016-09-25,PHI,PIT,34,3,6,7,0
2016,3,REG,2016-09-25,DAL,CHI,31,17,7,6,0
2016,3,REG,2016-09-26,NO,ATL,32,45,8,8,1
2016,4,REG,2016-09-29,CIN,MIA,22,7,4,4,0
2016,4,REG,2016-10-02,JAX,IND,30,27,7,7,1
2016,4,REG,2016-10-02,ATL,CAR,48,33,6,7,1
2016,4,REG,2016-10-02,BAL,LV,27,28,7,7,0
2016,4,REG,2016-10-02,CHI,DET,17,14,7,7,1
2016,4,REG,2016-10-02,HOU,TEN,27,20,10,7,1
2016,4,REG,2016-10-02,NE,BUF,0,16,10,7,1
2016,4,REG,2016-10-02,NYJ,SEA,17,27,7,7,0
2016,4,REG,2016-10-02,WAS,CLE,31,20,7,7,0
2016,4,REG,2016-10-02,TB,DEN,7,27,7,7,0
2016,4,REG,2016-10-02,ARI,LA,13,17,7,7,1
2016,4,REG,2016-10-02,LAC,NO,34,35,7,6,0
2016,4,REG,2016-10-02,SF,DAL,17,24,7,7,0
2016,4,REG,2016-10-02,PIT,KC,43,14,7,7,0
2016,4,REG,2016-10-03,MIN,NYG,24,10,8,8,0
2016,5,REG,2016-10-06,SF,ARI,21,33,4,4,1
2016,5,REG,2016-10-09,BAL,WAS,10,16,7,7,0
2016,5,REG,2016-10-09,CLE,NE,13,33,7,7,0
2016,5,REG,2016-10-09,DET,PHI,24,23,7,14,0
2016,5,REG,2016-10-09,IND,CHI,29,23,7,7,0
2016,5,REG,2016-10-09,MIA,TEN,17,30,10,7,0
2016,5,REG,2016-10-09,MIN,HOU,31,13,6,7,0
2016,5,REG,2016-10-09,PIT,NYJ,31,13,7,7,0
2016,5,REG,2016-10-09,DEN,ATL,16,23,7,7,0
2016,5,REG,2016-10-09,DAL,CIN,28,14,7,10,0
2016,5,REG,2016-10-09,LA,BUF,19,30,7,7,0
2016,5,REG,2016-10-09,LV,LAC,34,31,7,7,1
2016,5,REG,2016-10-09,GB,NYG,23,16,14,6,0
2016,5,REG,2016-10-10,CAR,TB,14,17,8,8,1
2016,6,REG,2016-10-13,LAC,DEN,21,13,4,4,1
2016,6,REG,2016-10-16,BUF,SF,45,16,7,10,0
2016,6,REG,2016-10-16,CHI,JAX,16,17,7,14,0
2016,6,REG,2016-10-16,DET,LA,31,28,7,7,0
2016,6,REG,2016-10-16,MIA,PIT,30,15,7,7,0
2016,6,REG,2016-10-16,NE,CIN,35,17,7,7,0
2016,6,REG,2016-10-16,NO,CAR,41,38,14,6,1
2016,6,REG,2016-10-16,NYG,BAL,27,23,7,7,0
2016,6,REG,2016-10-16,TEN,CLE,28,26,7,7,0
2016,6,REG,2016-10-16,WAS,PHI,27,20,7,7,1
2016,6,REG,2016-10-16,LV,KC,10,26,7,14,1
2016,6,REG,2016-10-16,GB,DAL,16,30,7,7,0
2016,6,REG,2016-10-16,SEA,ATL,26,24,14,7,0
2016,6,REG,2016-10-16,HOU,IND,26,23,7,7,1
2016,6,REG,2016-10-17,ARI,NYJ,28,3,11,8,0
2016,7,REG,2016-10-20,GB,CHI,26,10,4,4,1
2016,7,REG,2016-10-23,LA,NYG,10,17,7,7,0
2016,7,REG,2016-10-23,CIN,CLE,31,17,7,7,1
2016,7,REG,2016-10-23,DET,WAS,20,17,7,7,0
2016,7,REG,2016-10-23,JAX,LV,16,33,7,7,0
2016,7,REG,2016-10-23,KC,NO,27,21,7,7,0
2016,7,REG,2016-10-23,MIA,BUF,28,25,7,7,1
2016,7,REG,2016-10-23,NYJ,BAL,24,16,6,7,0
2016,7,REG,2016-10-23,PHI,MIN,21,10,7,14,0
2016,7,REG,2016-10-23,TEN,IND,26,34,7,7,1
2016,7,REG,2016-10-23,ATL,LAC,30,33,7,10,0
2016,7,REG,2016-10-23,SF,TB,17,34,7,13,0
2016,7,REG,2016-10-23,PIT,NE,16,27,7,7,0
2016,7,REG,2016-10-23,ARI,SEA,6,6,6,7,1
2016,7,REG,2016-10-24,DEN,HOU,27,9,11,8,0
2016,8,REG,2016-10-27,TEN,JAX,36,22,4,4,1
2016,8,REG,2016-10-30,CIN,WAS,27,27,7,7,0
2016,8,REG,2016-10-30,BUF,NE,25,41,7,7,1
2016,8,REG,2016-10-30,CAR,ARI,30,20,14,7,0
2016,8,REG,2016-10-30,CLE,NYJ,28,31,7,7,0
2016,8,REG,2016-10-30,HOU,DET,20,13,6,7,0
2016,8,REG,2016-10-30,IND,KC,14,30,7,7,0
2016,8,REG,2016-10-30,NO,SEA,25,20,7,7,0
2016,8,REG,2016-10-30,TB,LV,24,30,7,7,0
2016,8,REG,2016-10-30,DEN,LAC,27,19,6,7,1
2016,8,REG,2016-10-30,ATL,GB,33,32,7,10,0
2016,8,REG,2016-10-30,DAL,PHI,29,23,14,7,1
2016,8,REG,2016-10-31,CHI,MIN,20,10,11,8,1
2016,9,REG,2016-11-03,TB,ATL,28,43,4,4,1
2016,9,REG,2016-11-06,BAL,PIT,21,14,14,14,1
2016,9,REG,2016-11-06,CLE,DAL,10,35,7,7,0
2016,9,REG,2016-11-06,KC,JAX,19,14,7,10,0
2016,9,REG,2016-11-06,MIA,NYJ,27,23,14,7,1
2016,9,REG,2016-11-06,MIN,DET,16,22,6,7,1
2016,9,REG,2016-11-06,NYG,PHI,28,23,14,7,1
2016,9,REG,2016-11-06,LA,CAR,10,13,14,7,0
2016,9,REG,2016-11-06,SF,NO,23,41,14,7,0
2016,9,REG,2016-11-06,GB,IND,26,31,7,7,0
2016,9,REG,2016-11-06,LAC,TEN,43,35,7,10,0
2016,9,REG,2016-11-06,LV,DEN,30,20,7,7,1
2016,9,REG,2016-11-07,SEA,BUF,31,25,8,8,0
2016,10,REG,2016-11-10,BAL,CLE,28,7,4,4,1
2016,10,REG,2016-11-13,CAR,KC,17,20,7,7,0
2016,10,REG,2016-11-13,JAX,HOU,21,24,7,14,1
2016,10,REG,2016-11-13,NO,DEN,23,25,7,7,0
2016,10,REG,2016-11-13,NYJ,LA,6,9,7,7,0
2016,10,REG,2016-11-13,PHI,ATL,24,15,7,10,0
2016,10,REG,2016-11-13,TB,CHI,36,10,10,13,0
2016,10,REG,2016-11-13,TEN,GB,47,25,7,7,0
2016,10,REG,2016-11-13,WAS,MIN,26,20,14,7,0
2016,10,REG,2016-11-13,LAC,MIA,24,31,7,7,0
2016,10,REG,2016-11-13,ARI,SF,23,20,14,7,1
2016,10,REG,2016-11-13,PIT,DAL,30,35,7,7,0
2016,10,REG,2016-11-13,NE,SEA,24,31,14,6,0
2016,10,REG,2016-11-14,NYG,CIN,21,20,8,15,0
2016,11,REG,2016-11-17,CAR,NO,23,20,4,4,1
2016,11,REG,2016-11-20,CIN,BUF,12,16,6,13,0
2016,11,REG,2016-11-20,CLE,PIT,9,24,10,7,1
2016,11,REG,2016-11-20,DAL,BAL,27,17,7,10,0
2016,11,REG,2016-11-20,DET,JAX,26,19,14,7,0
2016,11,REG,2016-11-20,IND,TEN,24,17,14,7,1
2016,11,REG,2016-11-20,KC,TB,17,19,7,7,0
2016,11,REG,2016-11-20,MIN,ARI,30,24,7,7,0
2016,11,REG,2016-11-20,NYG,CHI,22,16,6,7,0
2016,11,REG,2016-11-20,LA,MIA,10,14,7,7,0
2016,11,REG,2016-11-20,SEA,PHI,26,15,7,7,0
2016,11,REG,2016-11-20,SF,NE,17,30,7,7,0
2016,11,REG,2016-11-20,WAS,GB,42,24,7,7,0
2016,11,REG,2016-11-21,LV,HOU,27,20,15,8,0
2016,12,REG,2016-11-24,DET,MIN,16,13,4,4,1
2016,12,REG,2016-11-24,DAL,WAS,31,26,4,4,1
2016,12,REG,2016-11-24,IND,PIT,7,28,4,4,0
2016,12,REG,2016-11-27,ATL,ARI,38,19,14,7,0
2016,12,REG,2016-11-27,BAL,CIN,19,14,7,7,1
2016,12,REG,2016-11-27,BUF,JAX,28,21,7,7,0
2016,12,REG,2016-11-27,CHI,TEN,21,27,7,7,0
2016,12,REG,2016-11-27,CLE,NYG,13,27,7,7,0
2016,12,REG,2016-11-27,HOU,LAC,13,21,6,14,0
2016,12,REG,2016-11-27,MIA,SF,31,24,7,7,0
2016,12,REG,2016-11-27,NO,LA,49,21,10,7,0
2016,12,REG,2016-11-27,TB,SEA,14,5,7,7,0
2016,12,REG,2016-11-27,NYJ,NE,17,22,14,7,1
2016,12,REG,2016-11-27,LV,CAR,35,32,6,10,0
2016,12,REG,2016-11-27,DEN,KC,27,30,14,7,1
2016,12,REG,2016-11-28,PHI,GB,13,27,8,8,0
2016,13,REG,2016-12-01,MIN,DAL,15,17,7,7,0
2016,13,REG,2016-12-04,ATL,KC,28,29,7,7,0
2016,13,REG,2016-12-04,BAL,MIA,38,6,7,7,0
2016,13,REG,2016-12-04,CHI,SF,26,6,7,7,0
2016,13,REG,2016-12-04,CIN,PHI,32,14,7,6,0
2016,13,REG,2016-12-04,GB,HOU,21,13,6,7,0
2016,13,REG,2016-12-04,JAX,DEN,10,20,7,7,0
2016,13,REG,2016-12-04,NE,LA,26,10,7,7,0
2016,13,REG,2016-12-04,NO,DET,13,28,7,10,0
2016,13,REG,2016-12-04,LV,BUF,38,24,7,7,0
2016,13,REG,2016-12-04,ARI,WAS,31,23,7,10,0
2016,13,REG,2016-12-04,PIT,NYG,24,14,10,7,0
2016,13,REG,2016-12-04,LAC,TB,21,28,7,7,0
2016,13,REG,2016-12-04,SEA,CAR,40,7,7,7,0
2016,13,REG,2016-12-05,NYJ,IND,10,41,8,11,0
2016,14,REG,2016-12-08,KC,LV,21,13,4,4,1
2016,14,REG,2016-12-11,BUF,PIT,20,27,7,7,0
2016,14,REG,2016-12-11,CAR,LAC,28,16,7,7,0
2016,14,REG,2016-12-11,CLE,CIN,10,23,14,7,1
2016,14,REG,2016-12-11,DET,CHI,20,17,7,7,1
2016,14,REG,2016-12-11,IND,HOU,17,22,6,7,1
2016,14,REG,2016-12-11,JAX,MIN,16,25,7,10,0
